,Name,Stocks,NSE: Stock Name,,,,Chartink,,,Screener.in,LTP,High,50 EMA,Alert Level,Study Done,Volume Pop Out / Dried *,PBO(52WH) / ATH /MTY/ IPO,>10 W EMA / > 30 W EMA,>10 D / 21 D EMA,Stage -2/Young/ % move upside,Base Count,WIB/3WCT,Shake out done,Linear Up Move,Orderly Consolidate,Tight Range %,Tight Volume % 50D SMA,ITB /ONP(Retest)/ OTB(Flag),Wave 3/5,Relative Strenghth,Shallow/ Deep PullBack %,Major Resistance Zone X time Retested,Structure / Bounce back / Dynamic EMA support,Resting period after BO,50 EMA >/<,Comments,x
,0,KAYNES,NSE:KAYNES,KAYNES,chartink.com/stocks/KAYNES.html,chartink.com/stocks/KAYNES, KAYNES,www.screener.in/company/KAYNES/consolidated/,www.screener.in/company/KAYNES, KAYNES,5738.5,5845.5,,,,,,,,,,,,,,,,,,,,,,,,,
,0,SYRMA,NSE:SYRMA,SYRMA,chartink.com/stocks/SYRMA.html,chartink.com/stocks/SYRMA, SYRMA,www.screener.in/company/SYRMA/consolidated/,www.screener.in/company/SYRMA, SYRMA,534.45,544.2,,,,,,,,,,,,,,,,,,,,,,,,,
,0,DIXON,NSE:DIXON,DIXON,chartink.com/stocks/DIXON.html,chartink.com/stocks/DIXON, DIXON,www.screener.in/company/DIXON/consolidated/,www.screener.in/company/DIXON, DIXON,14951,14990,,,,,,,,,,,,,,,,,,,,,,,,,
,0,ECLERX,NSE:ECLERX,ECLERX,chartink.com/stocks/ECLERX.html,chartink.com/stocks/ECLERX, ECLERX,www.screener.in/company/ECLERX/consolidated/,www.screener.in/company/ECLERX, ECLERX,3514.7,3561.3,,,,,,,,,,,,,,,,,,,,,,,,,
,0,TEJASNET,NSE:TEJASNET,TEJASNET,chartink.com/stocks/TEJASNET.html,chartink.com/stocks/TEJASNET, TEJASNET,www.screener.in/company/TEJASNET/consolidated/,www.screener.in/company/TEJASNET, TEJASNET,709.2,715,,,,,,,,,,,,,,,,,,,,,,,,,
,0,PPLPHARMA,NSE:PPLPHARMA,PPLPHARMA,chartink.com/stocks/PPLPHARMA.html,chartink.com/stocks/PPLPHARMA, PPLPHARMA,www.screener.in/company/PPLPHARMA/consolidated/,www.screener.in/company/PPLPHARMA, PPLPHARMA,205.76,206.55,,,,,,,,,,,,,,,,,,,,,,,,,
,0,KALYANKJIL,NSE:KALYANKJIL,KALYANKJIL,chartink.com/stocks/KALYANKJIL.html,chartink.com/stocks/KALYANKJIL, KALYANKJIL,www.screener.in/company/KALYANKJIL/consolidated/,www.screener.in/company/KALYANKJIL, KALYANKJIL,556.45,565.5,,,,,,,,,,,,,,,,,,,,,,,,,
,0,POWERINDIA,NSE:POWERINDIA,POWERINDIA,chartink.com/stocks/POWERINDIA.html,chartink.com/stocks/POWERINDIA, POWERINDIA,www.screener.in/company/POWERINDIA/consolidated/,www.screener.in/company/POWERINDIA, POWERINDIA,19790,20190,,,,,,,,,,,,,,,,,,,,,,,,,
,0,PERSISTENT,NSE:PERSISTENT,PERSISTENT,chartink.com/stocks/PERSISTENT.html,chartink.com/stocks/PERSISTENT, PERSISTENT,www.screener.in/company/PERSISTENT/consolidated/,www.screener.in/company/PERSISTENT, PERSISTENT,5500,5528,,,,,,,,,,,,,,,,,,,,,,,,,
,0,DEEPAKFERT,NSE:DEEPAKFERT,DEEPAKFERT,chartink.com/stocks/DEEPAKFERT.html,chartink.com/stocks/DEEPAKFERT, DEEPAKFERT,www.screener.in/company/DEEPAKFERT/consolidated/,www.screener.in/company/DEEPAKFERT, DEEPAKFERT,1575,1585,,,,,,,,,,,,,,,,,,,,,,,,,
,0,NUVAMA,NSE:NUVAMA,NUVAMA,chartink.com/stocks/NUVAMA.html,chartink.com/stocks/NUVAMA, NUVAMA,www.screener.in/company/NUVAMA/consolidated/,www.screener.in/company/NUVAMA, NUVAMA,7326,7378,,,,,,,,,,,,,,,,,,,,,,,,,
,0,PAYTM,NSE:PAYTM,PAYTM,chartink.com/stocks/PAYTM.html,chartink.com/stocks/PAYTM, PAYTM,www.screener.in/company/PAYTM/consolidated/,www.screener.in/company/PAYTM, PAYTM,940,950.7,,,,,,,,,,,,,,,,,,,,,,,,,
,0,NATIONALUM,NSE:NATIONALUM,NATIONALUM,chartink.com/stocks/NATIONALUM.html,chartink.com/stocks/NATIONALUM, NATIONALUM,www.screener.in/company/NATIONALUM/consolidated/,www.screener.in/company/NATIONALUM, NATIONALUM,182.74,183.65,,,,,,,,,,,,,,,,,,,,,,,,,
,0,LLOYDSME,NSE:LLOYDSME,LLOYDSME,chartink.com/stocks/LLOYDSME.html,chartink.com/stocks/LLOYDSME, LLOYDSME,www.screener.in/company/LLOYDSME/consolidated/,www.screener.in/company/LLOYDSME, LLOYDSME,1494,1515,,,,,,,,,,,,,,,,,,,,,,,,,
,0,ABREL,NSE:ABREL,ABREL,chartink.com/stocks/ABREL.html,chartink.com/stocks/ABREL, ABREL,www.screener.in/company/ABREL/consolidated/,www.screener.in/company/ABREL, ABREL,2131.8,2154.8,,,,,,,,,,,,,,,,,,,,,,,,,
,0,GODFRYPHLP,NSE:GODFRYPHLP,GODFRYPHLP,chartink.com/stocks/GODFRYPHLP.html,chartink.com/stocks/GODFRYPHLP, GODFRYPHLP,www.screener.in/company/GODFRYPHLP/consolidated/,www.screener.in/company/GODFRYPHLP, GODFRYPHLP,8406.5,8717,,,,,,,,,,,,,,,,,,,,,,,,,
,0,COFORGE,NSE:COFORGE,COFORGE,chartink.com/stocks/COFORGE.html,chartink.com/stocks/COFORGE, COFORGE,www.screener.in/company/COFORGE/consolidated/,www.screener.in/company/COFORGE, COFORGE,1723.5,1730.5,,,,,,,,,,,,,,,,,,,,,,,,,
,0,CAPLIPOINT,NSE:CAPLIPOINT,CAPLIPOINT,chartink.com/stocks/CAPLIPOINT.html,chartink.com/stocks/CAPLIPOINT, CAPLIPOINT,www.screener.in/company/CAPLIPOINT/consolidated/,www.screener.in/company/CAPLIPOINT, CAPLIPOINT,2152,2179.9,,,,,,,,,,,,,,,,,,,,,,,,,
,0,WELCORP,NSE:WELCORP,WELCORP,chartink.com/stocks/WELCORP.html,chartink.com/stocks/WELCORP, WELCORP,www.screener.in/company/WELCORP/consolidated/,www.screener.in/company/WELCORP, WELCORP,911,932.9,,,,,,,,,,,,,,,,,,,,,,,,,
,0,GPIL,NSE:GPIL,GPIL,chartink.com/stocks/GPIL.html,chartink.com/stocks/GPIL, GPIL,www.screener.in/company/GPIL/consolidated/,www.screener.in/company/GPIL, GPIL,190,193.7,,,,,,,,,,,,,,,,,,,,,,,,,
,0,NAVINFLUOR,NSE:NAVINFLUOR,NAVINFLUOR,chartink.com/stocks/NAVINFLUOR.html,chartink.com/stocks/NAVINFLUOR, NAVINFLUOR,www.screener.in/company/NAVINFLUOR/consolidated/,www.screener.in/company/NAVINFLUOR, NAVINFLUOR,4417.2,4460,,,,,,,,,,,,,,,,,,,,,,,,,
,0,BBTC,NSE:BBTC,BBTC,chartink.com/stocks/BBTC.html,chartink.com/stocks/BBTC, BBTC,www.screener.in/company/BBTC/consolidated/,www.screener.in/company/BBTC, BBTC,2000,2029.2,,,,,,,,,,,,,,,,,,,,,,,,,
,0,MAXHEALTH,NSE:MAXHEALTH,MAXHEALTH,chartink.com/stocks/MAXHEALTH.html,chartink.com/stocks/MAXHEALTH, MAXHEALTH,www.screener.in/company/MAXHEALTH/consolidated/,www.screener.in/company/MAXHEALTH, MAXHEALTH,1145.6,1154.2,,,,,,,,,,,,,,,,,,,,,,,,,
,0,EPL,NSE:EPL,EPL,chartink.com/stocks/EPL.html,chartink.com/stocks/EPL, EPL,www.screener.in/company/EPL/consolidated/,www.screener.in/company/EPL, EPL,238.82,240.47,,,,,,,,,,,,,,,,,,,,,,,,,
,0,CRISIL,NSE:CRISIL,CRISIL,chartink.com/stocks/CRISIL.html,chartink.com/stocks/CRISIL, CRISIL,www.screener.in/company/CRISIL/consolidated/,www.screener.in/company/CRISIL, CRISIL,5298,5380,,,,,,,,,,,,,,,,,,,,,,,,,
,0,FSL,NSE:FSL,FSL,chartink.com/stocks/FSL.html,chartink.com/stocks/FSL, FSL,www.screener.in/company/FSL/consolidated/,www.screener.in/company/FSL, FSL,381.05,382.95,,,,,,,,,,,,,,,,,,,,,,,,,
,0,KEC,NSE:KEC,KEC,chartink.com/stocks/KEC.html,chartink.com/stocks/KEC, KEC,www.screener.in/company/KEC/consolidated/,www.screener.in/company/KEC, KEC,881,885,,,,,,,,,,,,,,,,,,,,,,,,,
,0,GMDCLTD,NSE:GMDCLTD,GMDCLTD,chartink.com/stocks/GMDCLTD.html,chartink.com/stocks/GMDCLTD, GMDCLTD,www.screener.in/company/GMDCLTD/consolidated/,www.screener.in/company/GMDCLTD, GMDCLTD,369,374,,,,,,,,,,,,,,,,,,,,,,,,,
,0,AMBER,NSE:AMBER,AMBER,chartink.com/stocks/AMBER.html,chartink.com/stocks/AMBER, AMBER,www.screener.in/company/AMBER/consolidated/,www.screener.in/company/AMBER, AMBER,6236,6399,,,,,,,,,,,,,,,,,,,,,,,,,
,0,NMDC,NSE:NMDC,NMDC,chartink.com/stocks/NMDC.html,chartink.com/stocks/NMDC, NMDC,www.screener.in/company/NMDC/consolidated/,www.screener.in/company/NMDC, NMDC,70.4,70.66,,,,,,,,,,,,,,,,,,,,,,,,,
,0,MASTEK,NSE:MASTEK,MASTEK,chartink.com/stocks/MASTEK.html,chartink.com/stocks/MASTEK, MASTEK,www.screener.in/company/MASTEK/consolidated/,www.screener.in/company/MASTEK, MASTEK,2286,2340.4,,,,,,,,,,,,,,,,,,,,,,,,,
,0,NAM-INDIA,NSE:NAM-INDIA,NAM-INDIA,chartink.com/stocks/NAM-INDIA.html,chartink.com/stocks/NAM-INDIA, NAM-INDIA,www.screener.in/company/NAM-INDIA/consolidated/,www.screener.in/company/NAM-INDIA, NAM-INDIA,748,752,,,,,,,,,,,,,,,,,,,,,,,,,
,0,GLENMARK,NSE:GLENMARK,GLENMARK,chartink.com/stocks/GLENMARK.html,chartink.com/stocks/GLENMARK, GLENMARK,www.screener.in/company/GLENMARK/consolidated/,www.screener.in/company/GLENMARK, GLENMARK,1518.2,1523.4,,,,,,,,,,,,,,,,,,,,,,,,,
,0,INDHOTEL,NSE:INDHOTEL,INDHOTEL,chartink.com/stocks/INDHOTEL.html,chartink.com/stocks/INDHOTEL, INDHOTEL,www.screener.in/company/INDHOTEL/consolidated/,www.screener.in/company/INDHOTEL, INDHOTEL,770.15,773.2,,,,,,,,,,,,,,,,,,,,,,,,,
,0,BEML,NSE:BEML,BEML,chartink.com/stocks/BEML.html,chartink.com/stocks/BEML, BEML,www.screener.in/company/BEML/consolidated/,www.screener.in/company/BEML, BEML,4369.6,4510,,,,,,,,,,,,,,,,,,,,,,,,,
,0,JMFINANCIL,NSE:JMFINANCIL,JMFINANCIL,chartink.com/stocks/JMFINANCIL.html,chartink.com/stocks/JMFINANCIL, JMFINANCIL,www.screener.in/company/JMFINANCIL/consolidated/,www.screener.in/company/JMFINANCIL, JMFINANCIL,130.62,131.8,,,,,,,,,,,,,,,,,,,,,,,,,
,0,CAMS,NSE:CAMS,CAMS,chartink.com/stocks/CAMS.html,chartink.com/stocks/CAMS, CAMS,www.screener.in/company/CAMS/consolidated/,www.screener.in/company/CAMS, CAMS,4168,4222,,,,,,,,,,,,,,,,,,,,,,,,,
,0,JAIBALAJI,NSE:JAIBALAJI,JAIBALAJI,chartink.com/stocks/JAIBALAJI.html,chartink.com/stocks/JAIBALAJI, JAIBALAJI,www.screener.in/company/JAIBALAJI/consolidated/,www.screener.in/company/JAIBALAJI, JAIBALAJI,106,106.25,,,,,,,,,,,,,,,,,,,,,,,,,
,0,PEL,NSE:PEL,PEL,chartink.com/stocks/PEL.html,chartink.com/stocks/PEL, PEL,www.screener.in/company/PEL/consolidated/,www.screener.in/company/PEL, PEL,1130.9,1161.7,,,,,,,,,,,,,,,,,,,,,,,,,
,0,CDSL,NSE:CDSL,CDSL,chartink.com/stocks/CDSL.html,chartink.com/stocks/CDSL, CDSL,www.screener.in/company/CDSL/consolidated/,www.screener.in/company/CDSL, CDSL,1703,1746.3,,,,,,,,,,,,,,,,,,,,,,,,,
,0,OLECTRA,NSE:OLECTRA,OLECTRA,chartink.com/stocks/OLECTRA.html,chartink.com/stocks/OLECTRA, OLECTRA,www.screener.in/company/OLECTRA/consolidated/,www.screener.in/company/OLECTRA, OLECTRA,1229,1246.6,,,,,,,,,,,,,,,,,,,,,,,,,
,0,PATANJALI,NSE:PATANJALI,PATANJALI,chartink.com/stocks/PATANJALI.html,chartink.com/stocks/PATANJALI, PATANJALI,www.screener.in/company/PATANJALI/consolidated/,www.screener.in/company/PATANJALI, PATANJALI,1672.7,1699,,,,,,,,,,,,,,,,,,,,,,,,,
,0,TATACHEM,NSE:TATACHEM,TATACHEM,chartink.com/stocks/TATACHEM.html,chartink.com/stocks/TATACHEM, TATACHEM,www.screener.in/company/TATACHEM/consolidated/,www.screener.in/company/TATACHEM, TATACHEM,917,917.7,,,,,,,,,,,,,,,,,,,,,,,,,
,0,PAGEIND,NSE:PAGEIND,PAGEIND,chartink.com/stocks/PAGEIND.html,chartink.com/stocks/PAGEIND, PAGEIND,www.screener.in/company/PAGEIND/consolidated/,www.screener.in/company/PAGEIND, PAGEIND,46205,46495,,,,,,,,,,,,,,,,,,,,,,,,,
,0,BSE,NSE:BSE,BSE,chartink.com/stocks/BSE.html,chartink.com/stocks/BSE, BSE,www.screener.in/company/BSE/consolidated/,www.screener.in/company/BSE, BSE,2809,2815,,,,,,,,,,,,,,,,,,,,,,,,,
,0,DOMS,NSE:DOMS,DOMS,chartink.com/stocks/DOMS.html,chartink.com/stocks/DOMS, DOMS,www.screener.in/company/DOMS/consolidated/,www.screener.in/company/DOMS, DOMS,2433,2492.2,,,,,,,,,,,,,,,,,,,,,,,,,
,0,APLAPOLLO,NSE:APLAPOLLO,APLAPOLLO,chartink.com/stocks/APLAPOLLO.html,chartink.com/stocks/APLAPOLLO, APLAPOLLO,www.screener.in/company/APLAPOLLO/consolidated/,www.screener.in/company/APLAPOLLO, APLAPOLLO,1900,1900,,,,,,,,,,,,,,,,,,,,,,,,,
,0,HOMEFIRST,NSE:HOMEFIRST,HOMEFIRST,chartink.com/stocks/HOMEFIRST.html,chartink.com/stocks/HOMEFIRST, HOMEFIRST,www.screener.in/company/HOMEFIRST/consolidated/,www.screener.in/company/HOMEFIRST, HOMEFIRST,1260,1297.4,,,,,,,,,,,,,,,,,,,,,,,,,
,0,ASTRAZEN,NSE:ASTRAZEN,ASTRAZEN,chartink.com/stocks/ASTRAZEN.html,chartink.com/stocks/ASTRAZEN, ASTRAZEN,www.screener.in/company/ASTRAZEN/consolidated/,www.screener.in/company/ASTRAZEN, ASTRAZEN,9455.5,10033,,,,,,,,,,,,,,,,,,,,,,,,,
,0,MOTILALOFS,NSE:MOTILALOFS,MOTILALOFS,chartink.com/stocks/MOTILALOFS.html,chartink.com/stocks/MOTILALOFS, MOTILALOFS,www.screener.in/company/MOTILALOFS/consolidated/,www.screener.in/company/MOTILALOFS, MOTILALOFS,822.85,836.3,,,,,,,,,,,,,,,,,,,,,,,,,
,0,THERMAX,NSE:THERMAX,THERMAX,chartink.com/stocks/THERMAX.html,chartink.com/stocks/THERMAX, THERMAX,www.screener.in/company/THERMAX/consolidated/,www.screener.in/company/THERMAX, THERMAX,3505,3528.2,,,,,,,,,,,,,,,,,,,,,,,,,
,0,FLUOROCHEM,NSE:FLUOROCHEM,FLUOROCHEM,chartink.com/stocks/FLUOROCHEM.html,chartink.com/stocks/FLUOROCHEM, FLUOROCHEM,www.screener.in/company/FLUOROCHEM/consolidated/,www.screener.in/company/FLUOROCHEM, FLUOROCHEM,3675,3718.3,,,,,,,,,,,,,,,,,,,,,,,,,
,0,LAURUSLABS,NSE:LAURUSLABS,LAURUSLABS,chartink.com/stocks/LAURUSLABS.html,chartink.com/stocks/LAURUSLABS, LAURUSLABS,www.screener.in/company/LAURUSLABS/consolidated/,www.screener.in/company/LAURUSLABS, LAURUSLABS,622.6,624.65,,,,,,,,,,,,,,,,,,,,,,,,,
,0,PNBHOUSING,NSE:PNBHOUSING,PNBHOUSING,chartink.com/stocks/PNBHOUSING.html,chartink.com/stocks/PNBHOUSING, PNBHOUSING,www.screener.in/company/PNBHOUSING/consolidated/,www.screener.in/company/PNBHOUSING, PNBHOUSING,1055,1062.1,,,,,,,,,,,,,,,,,,,,,,,,,
,0,CHALET,NSE:CHALET,CHALET,chartink.com/stocks/CHALET.html,chartink.com/stocks/CHALET, CHALET,www.screener.in/company/CHALET/consolidated/,www.screener.in/company/CHALET, CHALET,919.2,927,,,,,,,,,,,,,,,,,,,,,,,,,
,0,RAINBOW,NSE:RAINBOW,RAINBOW,chartink.com/stocks/RAINBOW.html,chartink.com/stocks/RAINBOW, RAINBOW,www.screener.in/company/RAINBOW/consolidated/,www.screener.in/company/RAINBOW, RAINBOW,1390,1407.9,,,,,,,,,,,,,,,,,,,,,,,,,
,0,MANKIND,NSE:MANKIND,MANKIND,chartink.com/stocks/MANKIND.html,chartink.com/stocks/MANKIND, MANKIND,www.screener.in/company/MANKIND/consolidated/,www.screener.in/company/MANKIND, MANKIND,2352,2384,,,,,,,,,,,,,,,,,,,,,,,,,
,0,FORTIS,NSE:FORTIS,FORTIS,chartink.com/stocks/FORTIS.html,chartink.com/stocks/FORTIS, FORTIS,www.screener.in/company/FORTIS/consolidated/,www.screener.in/company/FORTIS, FORTIS,736.95,744.95,,,,,,,,,,,,,,,,,,,,,,,,,
,0,SHYAMMETL,NSE:SHYAMMETL,SHYAMMETL,chartink.com/stocks/SHYAMMETL.html,chartink.com/stocks/SHYAMMETL, SHYAMMETL,www.screener.in/company/SHYAMMETL/consolidated/,www.screener.in/company/SHYAMMETL, SHYAMMETL,848.95,860,,,,,,,,,,,,,,,,,,,,,,,,,
,0,OBEROIRLTY,NSE:OBEROIRLTY,OBEROIRLTY,chartink.com/stocks/OBEROIRLTY.html,chartink.com/stocks/OBEROIRLTY, OBEROIRLTY,www.screener.in/company/OBEROIRLTY/consolidated/,www.screener.in/company/OBEROIRLTY, OBEROIRLTY,1778.3,1826,,,,,,,,,,,,,,,,,,,,,,,,,
,0,MEDANTA,NSE:MEDANTA,MEDANTA,chartink.com/stocks/MEDANTA.html,chartink.com/stocks/MEDANTA, MEDANTA,www.screener.in/company/MEDANTA/consolidated/,www.screener.in/company/MEDANTA, MEDANTA,1197,1226.9,,,,,,,,,,,,,,,,,,,,,,,,,
,0,BLS,NSE:BLS,BLS,chartink.com/stocks/BLS.html,chartink.com/stocks/BLS, BLS,www.screener.in/company/BLS/consolidated/,www.screener.in/company/BLS, BLS,409.4,413.5,,,,,,,,,,,,,,,,,,,,,,,,,
,0,KPRMILL,NSE:KPRMILL,KPRMILL,chartink.com/stocks/KPRMILL.html,chartink.com/stocks/KPRMILL, KPRMILL,www.screener.in/company/KPRMILL/consolidated/,www.screener.in/company/KPRMILL, KPRMILL,1138.9,1140,,,,,,,,,,,,,,,,,,,,,,,,,
,0,INDIGOPNTS,NSE:INDIGOPNTS,INDIGOPNTS,chartink.com/stocks/INDIGOPNTS.html,chartink.com/stocks/INDIGOPNTS, INDIGOPNTS,www.screener.in/company/INDIGOPNTS/consolidated/,www.screener.in/company/INDIGOPNTS, INDIGOPNTS,1076,1082.2,,,,,,,,,,,,,,,,,,,,,,,,,
,0,TATAINVEST,NSE:TATAINVEST,TATAINVEST,chartink.com/stocks/TATAINVEST.html,chartink.com/stocks/TATAINVEST, TATAINVEST,www.screener.in/company/TATAINVEST/consolidated/,www.screener.in/company/TATAINVEST, TATAINVEST,6613,6731.5,,,,,,,,,,,,,,,,,,,,,,,,,
,0,RADICO,NSE:RADICO,RADICO,chartink.com/stocks/RADICO.html,chartink.com/stocks/RADICO, RADICO,www.screener.in/company/RADICO/consolidated/,www.screener.in/company/RADICO, RADICO,2709.6,2786.9,,,,,,,,,,,,,,,,,,,,,,,,,
,0,POLYMED,NSE:POLYMED,POLYMED,chartink.com/stocks/POLYMED.html,chartink.com/stocks/POLYMED, POLYMED,www.screener.in/company/POLYMED/consolidated/,www.screener.in/company/POLYMED, POLYMED,2236,2258,,,,,,,,,,,,,,,,,,,,,,,,,
,0,ANGELONE,NSE:ANGELONE,ANGELONE,chartink.com/stocks/ANGELONE.html,chartink.com/stocks/ANGELONE, ANGELONE,www.screener.in/company/ANGELONE/consolidated/,www.screener.in/company/ANGELONE, ANGELONE,3120.1,3142.9,,,,,,,,,,,,,,,,,,,,,,,,,
,0,RAMCOCEM,NSE:RAMCOCEM,RAMCOCEM,chartink.com/stocks/RAMCOCEM.html,chartink.com/stocks/RAMCOCEM, RAMCOCEM,www.screener.in/company/RAMCOCEM/consolidated/,www.screener.in/company/RAMCOCEM, RAMCOCEM,1000,1005,,,,,,,,,,,,,,,,,,,,,,,,,
,0,KARURVYSYA,NSE:KARURVYSYA,KARURVYSYA,chartink.com/stocks/KARURVYSYA.html,chartink.com/stocks/KARURVYSYA, KARURVYSYA,www.screener.in/company/KARURVYSYA/consolidated/,www.screener.in/company/KARURVYSYA, KARURVYSYA,229.7,237.77,,,,,,,,,,,,,,,,,,,,,,,,,
,0,JUBLPHARMA,NSE:JUBLPHARMA,JUBLPHARMA,chartink.com/stocks/JUBLPHARMA.html,chartink.com/stocks/JUBLPHARMA, JUBLPHARMA,www.screener.in/company/JUBLPHARMA/consolidated/,www.screener.in/company/JUBLPHARMA, JUBLPHARMA,1153.1,1169.8,,,,,,,,,,,,,,,,,,,,,,,,,
,0,ASTERDM,NSE:ASTERDM,ASTERDM,chartink.com/stocks/ASTERDM.html,chartink.com/stocks/ASTERDM, ASTERDM,www.screener.in/company/ASTERDM/consolidated/,www.screener.in/company/ASTERDM, ASTERDM,584,589.95,,,,,,,,,,,,,,,,,,,,,,,,,
,0,ISEC,NSE:ISEC,ISEC,chartink.com/stocks/ISEC.html,chartink.com/stocks/ISEC, ISEC,www.screener.in/company/ISEC/consolidated/,www.screener.in/company/ISEC, ISEC,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,
,0,NUVOCO,NSE:NUVOCO,NUVOCO,chartink.com/stocks/NUVOCO.html,chartink.com/stocks/NUVOCO, NUVOCO,www.screener.in/company/NUVOCO/consolidated/,www.screener.in/company/NUVOCO, NUVOCO,355.7,358.8,,,,,,,,,,,,,,,,,,,,,,,,,
,0,KIMS,NSE:KIMS,KIMS,chartink.com/stocks/KIMS.html,chartink.com/stocks/KIMS, KIMS,www.screener.in/company/KIMS/consolidated/,www.screener.in/company/KIMS, KIMS,668,684,,,,,,,,,,,,,,,,,,,,,,,,,
,0,CANFINHOME,NSE:CANFINHOME,CANFINHOME,chartink.com/stocks/CANFINHOME.html,chartink.com/stocks/CANFINHOME, CANFINHOME,www.screener.in/company/CANFINHOME/consolidated/,www.screener.in/company/CANFINHOME, CANFINHOME,781.1,795.4,,,,,,,,,,,,,,,,,,,,,,,,,
,0,ASAHIINDIA,NSE:ASAHIINDIA,ASAHIINDIA,chartink.com/stocks/ASAHIINDIA.html,chartink.com/stocks/ASAHIINDIA, ASAHIINDIA,www.screener.in/company/ASAHIINDIA/consolidated/,www.screener.in/company/ASAHIINDIA, ASAHIINDIA,729.3,739.95,,,,,,,,,,,,,,,,,,,,,,,,,
,0,AEGISLOG,NSE:AEGISLOG,AEGISLOG,chartink.com/stocks/AEGISLOG.html,chartink.com/stocks/AEGISLOG, AEGISLOG,www.screener.in/company/AEGISLOG/consolidated/,www.screener.in/company/AEGISLOG, AEGISLOG,798,804.85,,,,,,,,,,,,,,,,,,,,,,,,,
,0,UTIAMC,NSE:UTIAMC,UTIAMC,chartink.com/stocks/UTIAMC.html,chartink.com/stocks/UTIAMC, UTIAMC,www.screener.in/company/UTIAMC/consolidated/,www.screener.in/company/UTIAMC, UTIAMC,1155.8,1168,,,,,,,,,,,,,,,,,,,,,,,,,
,0,RATNAMANI,NSE:RATNAMANI,RATNAMANI,chartink.com/stocks/RATNAMANI.html,chartink.com/stocks/RATNAMANI, RATNAMANI,www.screener.in/company/RATNAMANI/consolidated/,www.screener.in/company/RATNAMANI, RATNAMANI,2839,2873.9,,,,,,,,,,,,,,,,,,,,,,,,,
,0,CUB,NSE:CUB,CUB,chartink.com/stocks/CUB.html,chartink.com/stocks/CUB, CUB,www.screener.in/company/CUB/consolidated/,www.screener.in/company/CUB, CUB,197.56,203.99,,,,,,,,,,,,,,,,,,,,,,,,,
,0,FEDERALBNK,NSE:FEDERALBNK,FEDERALBNK,chartink.com/stocks/FEDERALBNK.html,chartink.com/stocks/FEDERALBNK, FEDERALBNK,www.screener.in/company/FEDERALBNK/consolidated/,www.screener.in/company/FEDERALBNK, FEDERALBNK,210.9,212.45,,,,,,,,,,,,,,,,,,,,,,,,,
,0,PRSMJOHNSN,NSE:PRSMJOHNSN,PRSMJOHNSN,chartink.com/stocks/PRSMJOHNSN.html,chartink.com/stocks/PRSMJOHNSN, PRSMJOHNSN,www.screener.in/company/PRSMJOHNSN/consolidated/,www.screener.in/company/PRSMJOHNSN, PRSMJOHNSN,137.54,140,,,,,,,,,,,,,,,,,,,,,,,,,
,0,JKLAKSHMI,NSE:JKLAKSHMI,JKLAKSHMI,chartink.com/stocks/JKLAKSHMI.html,chartink.com/stocks/JKLAKSHMI, JKLAKSHMI,www.screener.in/company/JKLAKSHMI/consolidated/,www.screener.in/company/JKLAKSHMI, JKLAKSHMI,805,822.65,,,,,,,,,,,,,,,,,,,,,,,,,
,0,3MINDIA,NSE:3MINDIA,3MINDIA,chartink.com/stocks/3MINDIA.html,chartink.com/stocks/3MINDIA, 3MINDIA,www.screener.in/company/3MINDIA/consolidated/,www.screener.in/company/3MINDIA, 3MINDIA,29660,30300,,,,,,,,,,,,,,,,,,,,,,,,,
,0,INDIANB,NSE:INDIANB,INDIANB,chartink.com/stocks/INDIANB.html,chartink.com/stocks/INDIANB, INDIANB,www.screener.in/company/INDIANB/consolidated/,www.screener.in/company/INDIANB, INDIANB,633.9,641.6,,,,,,,,,,,,,,,,,,,,,,,,,
,0,USHAMART,NSE:USHAMART,USHAMART,chartink.com/stocks/USHAMART.html,chartink.com/stocks/USHAMART, USHAMART,www.screener.in/company/USHAMART/consolidated/,www.screener.in/company/USHAMART, USHAMART,307,315,,,,,,,,,,,,,,,,,,,,,,,,,
,0,VIJAYA,NSE:VIJAYA,VIJAYA,chartink.com/stocks/VIJAYA.html,chartink.com/stocks/VIJAYA, VIJAYA,www.screener.in/company/VIJAYA/consolidated/,www.screener.in/company/VIJAYA, VIJAYA,967.8,973.95,,,,,,,,,,,,,,,,,,,,,,,,,
,0,BALRAMCHIN,NSE:BALRAMCHIN,BALRAMCHIN,chartink.com/stocks/BALRAMCHIN.html,chartink.com/stocks/BALRAMCHIN, BALRAMCHIN,www.screener.in/company/BALRAMCHIN/consolidated/,www.screener.in/company/BALRAMCHIN, BALRAMCHIN,596.5,597.95,,,,,,,,,,,,,,,,,,,,,,,,,
,0,CENTURYPLY,NSE:CENTURYPLY,CENTURYPLY,chartink.com/stocks/CENTURYPLY.html,chartink.com/stocks/CENTURYPLY, CENTURYPLY,www.screener.in/company/CENTURYPLY/consolidated/,www.screener.in/company/CENTURYPLY, CENTURYPLY,785.9,798,,,,,,,,,,,,,,,,,,,,,,,,,
,0,FINPIPE,NSE:FINPIPE,FINPIPE,chartink.com/stocks/FINPIPE.html,chartink.com/stocks/FINPIPE, FINPIPE,www.screener.in/company/FINPIPE/consolidated/,www.screener.in/company/FINPIPE, FINPIPE,216.55,220,,,,,,,,,,,,,,,,,,,,,,,,,
